grid_x,grid_y,real_x,real_y,height,terrain_type,r,g,b,hsv_h,hsv_s,hsv_v
174,44,363849.6,363290.21,115.39,GRASS,67,82,63,107.4,0.231,0.323
174,45,363849.6,363290.41,115.43,GRASS,69,84,65,107.5,0.225,0.328
174,46,363849.6,363290.61,115.43,GRASS,71,86,67,106.0,0.223,0.338
174,47,363849.6,363290.81,115.43,GRASS,75,89,69,102.3,0.226,0.349
174,48,363849.6,363291.01,115.43,GRASS,77,91,70,99.0,0.231,0.356
174,49,363849.6,363291.21,115.43,GRASS,77,90,70,99.2,0.226,0.354
174,50,363849.6,363291.41,115.46,GRASS,74,87,68,100.9,0.224,0.342
174,51,363849.6,363291.61,115.46,GRASS,69,83,64,103.2,0.226,0.325
174,52,363849.6,363291.81,115.46,GRASS,68,82,64,105.5,0.225,0.323
174,53,363849.6,363292.01,115.46,GRASS,67,82,63,106.4,0.229,0.321
174,54,363849.6,363292.21,115.46,GRASS,64,79,60,107.6,0.237,0.31
174,55,363849.6,363292.41,115.46,GRASS,63,78,59,108.1,0.235,0.305
174,56,363849.6,363292.61,115.49,GRASS,65,79,61,108.7,0.223,0.31
174,57,363849.6,363292.81,115.49,GRASS,66,80,63,109.1,0.216,0.315
174,58,363849.6,363293.01,115.49,GRASS,65,79,62,109.4,0.214,0.311
174,59,363849.6,363293.21,115.49,GRASS,64,78,61,109.4,0.218,0.306
174,60,363849.6,363293.41,115.49,GRASS,65,79,62,109.4,0.216,0.308
174,61,363849.6,363293.61,115.49,GRASS,67,81,64,110.0,0.211,0.317
174,62,363849.6,363293.81,115.49,GRASS,68,82,65,110.3,0.211,0.323
174,63,363849.6,363294.01,115.49,GRASS,69,83,66,110.1,0.212,0.327
174,64,363849.6,363294.21,115.49,GRASS,66,80,63,109.8,0.213,0.316
174,65,363849.6,363294.41,115.49,GRASS,63,77,61,113.2,0.206,0.301
174,66,363849.6,363294.61,115.53,GRASS,61,75,60,117.9,0.195,0.293
174,67,363849.6,363294.81,115.53,GRASS,61,75,61,119.8,0.187,0.294
174,68,363849.6,363295.01,115.53,GRASS,61,75,61,118.5,0.192,0.294
174,69,363849.6,363295.21,115.53,GRASS,60,74,59,115.1,0.205,0.291
174,70,363849.6,363295.41,115.53,GRASS,61,75,60,113.2,0.21,0.296
174,71,363849.6,363295.61,115.58,GRASS,65,79,62,110.8,0.21,0.308
174,72,363849.6,363295.81,115.58,GRASS,67,80,63,108.7,0.211,0.315
174,73,363849.6,363296.01,115.58,GRASS,66,79,62,108.0,0.215,0.31
174,74,363849.6,363296.21,115.58,GRASS,66,79,62,108.0,0.214,0.312
174,75,363849.6,363296.41,115.58,GRASS,68,82,65,108.7,0.208,0.32
174,76,363849.6,363296.61,115.61,GRASS,70,83,66,106.4,0.202,0.325
174,77,363849.6,363296.81,115.61,GRASS,72,83,67,101.5,0.194,0.327
174,78,363849.6,363297.01,115.61,GRASS,77,86,71,93.9,0.173,0.337
174,79,363849.6,363297.21,115.61,GRASS,85,90,77,82.3,0.149,0.353
174,80,363849.6,363297.41,115.61,CONCRETE,97,99,87,66.2,0.117,0.387
174,81,363849.6,363297.61,115.62,CONCRETE,117,115,105,47.1,0.106,0.46
174,82,363849.6,363297.81,115.62,CONCRETE,135,129,121,34.5,0.105,0.531
174,83,363849.6,363298.01,115.62,CONCRETE,140,132,124,30.3,0.11,0.548
174,84,363849.6,363298.21,115.62,CONCRETE,137,130,121,34.7,0.112,0.536
174,85,363849.6,363298.41,115.62,CONCRETE,123,120,109,46.2,0.114,0.484
174,86,363849.6,363298.61,115.6,CONCRETE,104,105,93,64.5,0.12,0.413
174,87,363849.6,363298.81,115.6,GRASS,87,92,78,79.2,0.149,0.36
174,88,363849.6,363299.01,115.6,GRASS,81,87,73,86.3,0.164,0.341
174,89,363849.6,363299.21,115.6,GRASS,80,86,72,83.7,0.163,0.336
174,90,363849.6,363299.41,115.6,GRASS,81,87,73,83.6,0.162,0.341
174,91,363849.6,363299.61,115.71,GRASS,78,86,71,89.7,0.171,0.336
174,92,363849.6,363299.81,115.71,GRASS,72,82,66,99.3,0.193,0.322
174,93,363849.6,363300.01,115.71,GRASS,66,80,63,107.6,0.211,0.313
174,94,363849.6,363300.21,115.71,GRASS,65,80,63,112.4,0.215,0.315
174,95,363849.6,363300.41,115.71,GRASS,65,80,63,113.6,0.216,0.315
174,96,363849.6,363300.61,115.74,GRASS,69,82,65,105.4,0.208,0.322
174,97,363849.6,363300.81,115.74,GRASS,75,85,68,95.3,0.199,0.335
174,98,363849.6,363301.01,115.74,GRASS,81,88,72,84.9,0.19,0.347
174,99,363849.6,363301.21,115.74,GRASS,85,90,73,78.9,0.187,0.352
174,100,363849.6,363301.41,115.74,GRASS,84,90,72,79.8,0.198,0.354
174,101,363849.6,363301.61,115.78,GRASS,81,89,70,84.8,0.211,0.349
174,102,363849.6,363301.81,115.78,GRASS,76,86,68,92.3,0.209,0.337
174,103,363849.6,363302.01,115.78,GRASS,71,82,65,99.3,0.202,0.321
174,104,363849.6,363302.21,115.78,GRASS,68,80,64,103.0,0.203,0.314
174,105,363849.6,363302.41,115.78,GRASS,69,81,65,104.5,0.205,0.319
174,106,363849.6,363302.61,115.88,GRASS,69,82,65,105.8,0.207,0.321
174,107,363849.6,363302.81,115.88,GRASS,67,81,64,107.0,0.211,0.317
174,108,363849.6,363303.01,115.88,GRASS,67,81,64,107.7,0.211,0.316
174,109,363849.6,363303.21,115.88,GRASS,70,83,66,107.7,0.205,0.327
174,110,363849.6,363303.41,115.88,GRASS,75,88,70,104.1,0.199,0.344
174,111,363849.6,363303.61,115.92,GRASS,78,90,72,100.0,0.199,0.355
174,112,363849.6,363303.81,115.92,GRASS,78,89,71,97.8,0.204,0.351
174,113,363849.6,363304.01,115.92,GRASS,77,88,70,97.1,0.212,0.346
174,114,363849.6,363304.21,115.92,GRASS,76,87,69,97.6,0.214,0.342
174,115,363849.6,363304.41,115.92,GRASS,74,86,68,100.1,0.213,0.337
174,116,363849.6,363304.61,115.97,GRASS,71,84,66,102.4,0.215,0.329
174,117,363849.6,363304.81,115.97,GRASS,71,84,66,103.5,0.213,0.329
174,118,363849.6,363305.01,115.97,GRASS,71,83,66,102.8,0.206,0.326
174,119,363849.6,363305.21,115.97,GRASS,72,83,67,101.8,0.197,0.326
174,120,363849.6,363305.41,115.97,GRASS,74,85,68,100.2,0.193,0.333
174,121,363849.6,363305.61,116.05,GRASS,76,88,71,101.2,0.196,0.344
174,122,363849.6,363305.81,116.05,GRASS,76,89,70,100.6,0.21,0.347
174,123,363849.6,363306.01,116.05,GRASS,75,88,69,99.8,0.222,0.346
174,124,363849.6,363306.21,116.05,GRASS,75,88,68,99.0,0.228,0.344
174,125,363849.6,363306.41,116.05,GRASS,76,89,69,99.0,0.226,0.347
174,126,363849.6,363306.61,116.12,GRASS,75,88,68,100.3,0.225,0.346
174,127,363849.6,363306.81,116.12,GRASS,73,87,68,102.9,0.224,0.342
174,128,363849.6,363307.01,116.12,GRASS,71,86,67,105.3,0.223,0.336
174,129,363849.6,363307.21,116.12,GRASS,71,85,67,106.7,0.218,0.334
174,130,363849.6,363307.41,116.12,GRASS,69,84,66,107.8,0.214,0.328
174,131,363849.6,363307.61,116.2,GRASS,68,82,65,108.8,0.212,0.321
174,132,363849.6,363307.81,116.2,GRASS,67,81,64,109.3,0.211,0.318
174,133,363849.6,363308.01,116.2,GRASS,65,79,62,109.9,0.212,0.311
174,134,363849.6,363308.21,116.2,GRASS,64,78,61,108.7,0.215,0.307
174,135,363849.6,363308.41,116.2,GRASS,66,79,62,107.4,0.214,0.31
174,136,363849.6,363308.61,116.24,GRASS,69,82,65,105.2,0.211,0.323
174,137,363849.6,363308.81,116.24,GRASS,72,85,68,104.0,0.209,0.335
174,138,363849.6,363309.01,116.24,GRASS,73,86,68,103.3,0.208,0.339
174,139,363849.6,363309.21,116.24,GRASS,72,85,67,103.3,0.213,0.332
174,140,363849.6,363309.41,116.24,GRASS,69,82,64,103.3,0.221,0.32
174,141,363849.6,363309.61,116.29,GRASS,68,81,63,103.3,0.222,0.318
174,142,363849.6,363309.81,116.29,GRASS,72,85,66,100.5,0.219,0.333
174,143,363849.6,363310.01,116.29,GRASS,75,87,68,97.8,0.219,0.343
174,144,363849.6,363310.21,116.29,GRASS,77,88,69,93.6,0.216,0.346
174,145,363849.6,363310.41,116.29,GRASS,78,87,69,90.6,0.215,0.343
174,146,363849.6,363310.61,116.33,GRASS,79,88,69,89.0,0.212,0.345
174,147,363849.6,363310.81,116.33,GRASS,81,89,71,87.4,0.205,0.35
174,148,363849.6,363311.01,116.33,GRASS,83,91,72,85.4,0.207,0.358
174,149,363849.6,363311.21,116.33,GRASS,83,91,71,84.0,0.22,0.356
174,150,363849.6,363311.41,116.33,GRASS,82,90,70,83.4,0.222,0.352
174,151,363849.6,363311.61,116.38,GRASS,82,89,70,83.4,0.211,0.349
174,152,363849.6,363311.81,116.38,GRASS,81,88,70,83.3,0.206,0.345
174,153,363849.6,363312.01,116.38,GRASS,83,89,72,83.0,0.191,0.35
174,154,363849.6,363312.21,116.38,GRASS,87,92,77,80.2,0.172,0.362
174,155,363849.6,363312.41,116.38,GRASS,90,94,79,77.3,0.16,0.37
174,156,363849.6,363312.61,116.39,GRASS,89,92,77,73.2,0.159,0.36
174,157,363849.6,363312.81,116.39,GRASS,87,90,76,70.3,0.156,0.352
174,158,363849.6,363313.01,116.39,DIRT,89,91,77,68.9,0.149,0.356
174,159,363849.6,363313.21,116.39,GRASS,90,92,79,69.4,0.15,0.362
174,160,363849.6,363313.41,116.39,GRASS,90,93,78,70.1,0.16,0.364
174,161,363849.6,363313.61,116.39,GRASS,91,94,77,70.7,0.177,0.368
174,162,363849.6,363313.81,116.38,GRASS,90,94,75,72.7,0.197,0.368
174,163,363849.6,363314.01,116.38,GRASS,88,93,73,74.3,0.213,0.363
174,164,363849.6,363314.21,116.38,GRASS,87,92,73,76.2,0.213,0.362
174,165,363849.6,363314.41,116.38,GRASS,86,91,73,77.4,0.204,0.358
174,166,363849.6,363314.61,116.38,GRASS,84,90,73,78.5,0.189,0.352
174,167,363849.6,363314.81,116.51,GRASS,83,88,73,80.7,0.179,0.347
174,168,363849.6,363315.01,116.51,GRASS,82,88,72,83.9,0.186,0.346
174,169,363849.6,363315.21,116.51,GRASS,80,88,70,86.7,0.203,0.344
174,170,363849.6,363315.41,116.51,GRASS,81,89,71,87.6,0.209,0.349
174,171,363849.6,363315.61,116.51,GRASS,81,90,71,89.3,0.21,0.355
174,172,363849.6,363315.81,116.66,GRASS,78,89,70,92.2,0.217,0.348
174,173,363849.6,363316.01,116.66,GRASS,76,87,67,94.3,0.222,0.339
174,174,363849.6,363316.21,116.66,GRASS,78,88,70,92.6,0.209,0.346
174,175,363849.6,363316.41,116.66,GRASS,82,91,74,90.5,0.195,0.359
174,176,363849.6,363316.61,116.66,GRASS,83,92,74,89.9,0.193,0.361
174,177,363849.6,363316.81,116.76,GRASS,84,93,75,90.3,0.192,0.364
174,178,363849.6,363317.01,116.76,GRASS,84,93,75,89.8,0.195,0.364
174,179,363849.6,363317.21,116.76,GRASS,83,92,73,88.5,0.205,0.362
174,180,363849.6,363317.41,116.76,GRASS,83,92,72,87.2,0.215,0.362
174,181,363849.6,363317.61,116.76,GRASS,83,92,72,86.2,0.224,0.361
174,182,363849.6,363317.81,116.84,GRASS,82,91,69,85.3,0.244,0.358
174,183,363849.6,363318.01,116.84,GRASS,81,91,67,85.0,0.259,0.357
174,184,363849.6,363318.21,116.84,GRASS,81,91,67,85.0,0.26,0.357
174,185,363849.6,363318.41,116.84,GRASS,82,91,69,85.4,0.245,0.358
174,186,363849.6,363318.61,116.84,GRASS,82,91,70,86.0,0.23,0.358
174,187,363849.6,363318.81,116.92,GRASS,81,90,70,88.7,0.222,0.355
174,188,363849.6,363319.01,116.92,GRASS,78,89,69,93.5,0.219,0.349
174,189,363849.6,363319.21,116.92,GRASS,74,86,67,97.4,0.224,0.337
174,190,363849.6,363319.41,116.92,GRASS,71,84,65,100.5,0.223,0.329
175,0,363849.8,363281.41,115.21,GRASS,75,89,71,107.6,0.197,0.347
175,1,363849.8,363281.61,115.21,GRASS,76,89,72,106.0,0.198,0.35
175,2,363849.8,363281.81,115.21,GRASS,76,89,71,103.5,0.205,0.35
175,3,363849.8,363282.01,115.21,GRASS,74,87,69,103.4,0.212,0.343
175,4,363849.8,363282.21,115.21,GRASS,72,86,67,104.8,0.218,0.337
175,5,363849.8,363282.41,115.18,GRASS,71,85,67,107.1,0.216,0.335
175,6,363849.8,363282.61,115.18,GRASS,70,85,67,108.3,0.216,0.333
175,7,363849.8,363282.81,115.18,GRASS,67,82,64,108.6,0.224,0.322
175,8,363849.8,363283.01,115.18,GRASS,66,81,62,108.3,0.23,0.318
175,9,363849.8,363283.21,115.18,GRASS,67,81,63,107.9,0.227,0.319
175,10,363849.8,363283.41,115.22,GRASS,67,82,64,108.2,0.221,0.322
175,11,363849.8,363283.61,115.22,GRASS,68,82,65,108.7,0.214,0.323
175,12,363849.8,363283.81,115.22,GRASS,69,83,66,109.1,0.208,0.326
175,13,363849.8,363284.01,115.22,GRASS,69,83,66,109.4,0.204,0.327
175,14,363849.8,363284.21,115.22,GRASS,69,83,66,109.0,0.207,0.326
175,15,363849.8,363284.41,115.24,GRASS,69,83,65,107.6,0.213,0.325
175,16,363849.8,363284.61,115.24,GRASS,71,85,66,105.3,0.218,0.332
175,17,363849.8,363284.81,115.24,GRASS,73,86,67,102.8,0.222,0.338
175,18,363849.8,363285.01,115.24,GRASS,74,87,67,100.9,0.226,0.341
175,19,363849.8,363285.21,115.24,GRASS,73,87,67,101.3,0.228,0.339
175,20,363849.8,363285.41,115.28,GRASS,73,87,68,104.2,0.222,0.343
175,21,363849.8,363285.61,115.28,GRASS,71,86,67,107.4,0.216,0.337
175,22,363849.8,363285.81,115.28,GRASS,69,83,65,107.9,0.219,0.327
175,23,363849.8,363286.01,115.28,GRASS,68,83,64,107.1,0.228,0.324
175,24,363849.8,363286.21,115.28,GRASS,67,82,63,106.8,0.233,0.323
175,25,363849.8,363286.41,115.29,GRASS,67,82,63,106.6,0.23,0.32
175,26,363849.8,363286.61,115.29,GRASS,69,83,64,105.0,0.222,0.325
175,27,363849.8,363286.81,115.29,GRASS,71,84,66,103.3,0.214,0.331
175,28,363849.8,363287.01,115.29,GRASS,72,85,67,103.3,0.212,0.333
175,29,363849.8,363287.21,115.29,GRASS,72,85,67,104.2,0.214,0.333
175,30,363849.8,363287.41,115.28,GRASS,72,86,67,104.7,0.218,0.337
175,31,363849.8,363287.61,115.28,GRASS,73,87,67,104.3,0.223,0.34
175,32,363849.8,363287.81,115.28,GRASS,74,87,68,102.2,0.224,0.343
175,33,363849.8,363288.01,115.28,GRASS,72,86,67,102.6,0.226,0.338
175,34,363849.8,363288.21,115.28,GRASS,71,85,66,103.5,0.225,0.332
175,35,363849.8,363288.41,115.31,GRASS,70,84,66,104.6,0.221,0.33
175,36,363849.8,363288.61,115.31,GRASS,71,85,67,105.0,0.217,0.333
175,37,363849.8,363288.81,115.31,GRASS,70,84,66,105.0,0.219,0.33
175,38,363849.8,363289.01,115.31,GRASS,70,84,66,105.5,0.22,0.33
175,39,363849.8,363289.21,115.31,GRASS,68,82,64,106.4,0.228,0.323
175,40,363849.8,363289.41,115.39,GRASS,67,82,63,107.4,0.232,0.321
175,41,363849.8,363289.61,115.39,GRASS,67,82,63,107.4,0.233,0.32
175,42,363849.8,363289.81,115.39,GRASS,66,81,62,107.4,0.235,0.317
175,43,363849.8,363290.01,115.39,GRASS,66,81,62,107.5,0.233,0.317
175,44,363849.8,363290.21,115.39,GRASS,67,82,64,107.8,0.226,0.322
175,45,363849.8,363290.41,115.43,GRASS,69,83,65,108.3,0.216,0.327
175,46,363849.8,363290.61,115.43,GRASS,72,87,68,105.8,0.217,0.34
175,47,363849.8,363290.81,115.43,GRASS,77,91,70,100.6,0.23,0.355
175,48,363849.8,363291.01,115.43,GRASS,79,93,71,96.8,0.241,0.364
175,49,363849.8,363291.21,115.43,GRASS,79,92,70,97.3,0.236,0.361
175,50,363849.8,363291.41,115.46,GRASS,74,88,68,100.0,0.23,0.345
175,51,363849.8,363291.61,115.46,GRASS,69,83,63,103.4,0.233,0.324
175,52,363849.8,363291.81,115.46,GRASS,67,82,63,106.8,0.23,0.322
175,53,363849.8,363292.01,115.46,GRASS,68,83,64,107.1,0.229,0.324
175,54,363849.8,363292.21,115.46,GRASS,66,81,62,107.4,0.234,0.317
175,55,363849.8,363292.41,115.46,GRASS,67,82,63,107.6,0.228,0.322
175,56,363849.8,363292.61,115.49,GRASS,69,83,65,107.9,0.221,0.327
175,57,363849.8,363292.81,115.49,GRASS,67,82,64,108.4,0.219,0.321
175,58,363849.8,363293.01,115.49,GRASS,65,79,62,109.1,0.219,0.31
175,59,363849.8,363293.21,115.49,GRASS,63,77,60,109.4,0.219,0.304
175,60,363849.8,363293.41,115.49,GRASS,65,79,62,110.0,0.216,0.31
175,61,363849.8,363293.61,115.49,GRASS,67,82,64,111.8,0.212,0.321
175,62,363849.8,363293.81,115.49,GRASS,68,83,66,112.9,0.211,0.326
175,63,363849.8,363294.01,115.49,GRASS,69,84,66,112.1,0.207,0.328
175,64,363849.8,363294.21,115.49,GRASS,66,80,63,111.4,0.206,0.313
175,65,363849.8,363294.41,115.49,GRASS,62,76,61,115.4,0.199,0.298
175,66,363849.8,363294.61,115.53,GRASS,61,75,61,120.2,0.187,0.294
175,67,363849.8,363294.81,115.53,GRASS,61,75,61,121.9,0.188,0.293
175,68,363849.8,363295.01,115.53,GRASS,60,74,60,118.5,0.194,0.29
175,69,363849.8,363295.21,115.53,GRASS,59,73,57,113.3,0.216,0.287
175,70,363849.8,363295.41,115.53,GRASS,61,75,58,110.9,0.221,0.294
175,71,363849.8,363295.61,115.58,GRASS,65,79,62,110.2,0.214,0.308
175,72,363849.8,363295.81,115.58,GRASS,66,80,63,109.2,0.211,0.313
175,73,363849.8,363296.01,115.58,GRASS,63,77,60,108.0,0.222,0.3
175,74,363849.8,363296.21,115.58,GRASS,62,76,59,108.0,0.225,0.297
175,75,363849.8,363296.41,115.58,GRASS,66,80,63,108.7,0.213,0.312
175,76,363849.8,363296.61,115.61,GRASS,71,84,67,106.4,0.2,0.33
175,77,363849.8,363296.81,115.61,GRASS,75,86,70,101.5,0.188,0.338
175,78,363849.8,363297.01,115.61,GRASS,79,87,73,93.0,0.166,0.343
175,79,363849.8,363297.21,115.61,GRASS,88,92,79,80.3,0.137,0.361
175,80,363849.8,363297.41,115.61,CONCRETE,105,105,95,61.8,0.1,0.412
175,81,363849.8,363297.61,115.62,CONCRETE,125,121,112,42.6,0.102,0.491
175,82,363849.8,363297.81,115.62,CONCRETE,139,132,124,31.0,0.107,0.545
175,83,363849.8,363298.01,115.62,CONCRETE,140,131,124,28.2,0.115,0.549
175,84,363849.8,363298.21,115.62,CONCRETE,134,128,119,36.3,0.114,0.527
175,85,363849.8,363298.41,115.62,CONCRETE,116,114,103,51.0,0.117,0.456
175,86,363849.8,363298.61,115.6,CONCRETE,96,98,85,71.0,0.136,0.385
175,87,363849.8,363298.81,115.6,GRASS,84,90,76,83.0,0.159,0.353
175,88,363849.8,363299.01,115.6,GRASS,83,90,75,86.7,0.16,0.352
175,89,363849.8,363299.21,115.6,GRASS,83,88,74,82.6,0.159,0.346
175,90,363849.8,363299.41,115.6,GRASS,82,88,74,84.2,0.161,0.346
175,91,363849.8,363299.61,115.71,GRASS,79,87,72,93.4,0.173,0.342
175,92,363849.8,363299.81,115.71,GRASS,73,84,68,101.8,0.192,0.331
175,93,363849.8,363300.01,115.71,GRASS,69,82,65,107.1,0.207,0.322
175,94,363849.8,363300.21,115.71,GRASS,68,82,65,108.8,0.209,0.321
175,95,363849.8,363300.41,115.71,GRASS,69,82,65,107.7,0.207,0.323
175,96,363849.8,363300.61,115.74,GRASS,73,84,67,101.0,0.201,0.33
175,97,363849.8,363300.81,115.74,GRASS,77,87,70,93.9,0.196,0.341
175,98,363849.8,363301.01,115.74,GRASS,82,90,72,85.9,0.194,0.352
175,99,363849.8,363301.21,115.74,GRASS,84,90,73,81.0,0.195,0.354
175,100,363849.8,363301.41,115.74,GRASS,84,90,72,80.6,0.202,0.354
175,101,363849.8,363301.61,115.78,GRASS,82,89,70,83.2,0.211,0.35
175,102,363849.8,363301.81,115.78,GRASS,78,87,69,90.0,0.209,0.34
175,103,363849.8,363302.01,115.78,GRASS,74,84,67,96.8,0.202,0.331
175,104,363849.8,363302.21,115.78,GRASS,72,83,67,100.6,0.198,0.327
175,105,363849.8,363302.41,115.78,GRASS,72,84,67,102.5,0.2,0.33
175,106,363849.8,363302.61,115.88,GRASS,70,83,66,104.5,0.206,0.326
175,107,363849.8,363302.81,115.88,GRASS,69,82,65,105.9,0.207,0.323
175,108,363849.8,363303.01,115.88,GRASS,70,83,66,106.4,0.205,0.325
175,109,363849.8,363303.21,115.88,GRASS,72,85,68,106.1,0.201,0.333
175,110,363849.8,363303.41,115.88,GRASS,76,88,70,101.1,0.201,0.345
175,111,363849.8,363303.61,115.92,GRASS,79,90,72,97.2,0.206,0.355
175,112,363849.8,363303.81,115.92,GRASS,79,90,71,95.9,0.214,0.354
175,113,363849.8,363304.01,115.92,GRASS,76,88,69,96.8,0.222,0.346
175,114,363849.8,363304.21,115.92,GRASS,76,88,68,97.8,0.223,0.345
175,115,363849.8,363304.41,115.92,GRASS,73,86,67,99.6,0.224,0.337
175,116,363849.8,363304.61,115.97,GRASS,69,82,64,101.7,0.226,0.323
175,117,363849.8,363304.81,115.97,GRASS,70,83,65,103.0,0.219,0.325
175,118,363849.8,363305.01,115.97,GRASS,71,83,66,102.2,0.208,0.327
175,119,363849.8,363305.21,115.97,GRASS,73,84,68,100.9,0.198,0.331
175,120,363849.8,363305.41,115.97,GRASS,74,85,69,99.7,0.195,0.334
175,121,363849.8,363305.61,116.05,GRASS,74,86,68,101.0,0.202,0.336
175,122,363849.8,363305.81,116.05,GRASS,73,85,67,101.4,0.214,0.335
175,123,363849.8,363306.01,116.05,GRASS,73,86,67,101.1,0.221,0.337
175,124,363849.8,363306.21,116.05,GRASS,74,87,68,100.6,0.221,0.341
175,125,363849.8,363306.41,116.05,GRASS,74,87,68,100.6,0.22,0.343
175,126,363849.8,363306.61,116.12,GRASS,72,85,66,101.6,0.222,0.334
175,127,363849.8,363306.81,116.12,GRASS,71,84,66,104.1,0.22,0.331
175,128,363849.8,363307.01,116.12,GRASS,69,84,65,106.6,0.219,0.328
175,129,363849.8,363307.21,116.12,GRASS,69,83,65,108.2,0.215,0.325
175,130,363849.8,363307.41,116.12,GRASS,68,82,65,109.0,0.212,0.322
175,131,363849.8,363307.61,116.2,GRASS,68,82,65,109.3,0.208,0.322
175,132,363849.8,363307.81,116.2,GRASS,68,82,65,109.4,0.206,0.323
175,133,363849.8,363308.01,116.2,GRASS,68,82,65,109.4,0.207,0.322
175,134,363849.8,363308.21,116.2,GRASS,68,82,65,108.0,0.209,0.32
175,135,363849.8,363308.41,116.2,GRASS,68,82,65,106.6,0.208,0.32
175,136,363849.8,363308.61,116.24,GRASS,70,83,65,104.8,0.21,0.324
175,137,363849.8,363308.81,116.24,GRASS,70,83,65,103.8,0.215,0.325
175,138,363849.8,363309.01,116.24,GRASS,71,84,66,103.3,0.215,0.329
175,139,363849.8,363309.21,116.24,GRASS,72,85,67,103.3,0.212,0.332
175,140,363849.8,363309.41,116.24,GRASS,71,84,66,103.3,0.213,0.331
175,141,363849.8,363309.61,116.29,GRASS,71,84,66,103.3,0.213,0.331
175,142,363849.8,363309.81,116.29,GRASS,75,87,69,100.7,0.21,0.343
175,143,363849.8,363310.01,116.29,GRASS,77,89,70,98.2,0.21,0.347
175,144,363849.8,363310.21,116.29,GRASS,77,88,69,95.2,0.211,0.344
175,145,363849.8,363310.41,116.29,GRASS,77,87,69,92.2,0.211,0.341
175,146,363849.8,363310.61,116.33,GRASS,79,88,70,90.2,0.206,0.347
175,147,363849.8,363310.81,116.33,GRASS,82,90,72,87.2,0.201,0.354
175,148,363849.8,363311.01,116.33,GRASS,85,92,74,84.4,0.203,0.362
175,149,363849.8,363311.21,116.33,GRASS,84,92,72,82.8,0.219,0.36
175,150,363849.8,363311.41,116.33,GRASS,83,90,71,82.9,0.218,0.355
175,151,363849.8,363311.61,116.38,GRASS,82,89,70,83.2,0.21,0.348
175,152,363849.8,363311.81,116.38,GRASS,81,88,70,83.8,0.202,0.343
175,153,363849.8,363312.01,116.38,GRASS,83,89,73,84.1,0.188,0.351
175,154,363849.8,363312.21,116.38,GRASS,86,92,76,82.8,0.173,0.361
175,155,363849.8,363312.41,116.38,GRASS,89,94,79,79.4,0.163,0.369
175,156,363849.8,363312.61,116.39,GRASS,89,93,78,75.2,0.16,0.363
175,157,363849.8,363312.81,116.39,DIRT,90,93,79,71.6,0.152,0.363
175,158,363849.8,363313.01,116.39,DIRT,94,96,83,69.7,0.139,0.377
175,159,363849.8,363313.21,116.39,DIRT,96,98,85,69.0,0.136,0.384
175,160,363849.8,363313.41,116.39,GRASS,93,95,81,69.0,0.146,0.373
175,161,363849.8,363313.61,116.39,GRASS,91,94,78,69.6,0.165,0.368
175,162,363849.8,363313.81,116.38,GRASS,90,93,76,72.0,0.186,0.366
175,163,363849.8,363314.01,116.38,GRASS,87,92,73,74.2,0.202,0.36
175,164,363849.8,363314.21,116.38,GRASS,86,92,73,77.7,0.203,0.361
175,165,363849.8,363314.41,116.38,GRASS,85,91,73,81.3,0.202,0.358
175,166,363849.8,363314.61,116.38,GRASS,83,90,72,83.4,0.191,0.351
175,167,363849.8,363314.81,116.51,GRASS,81,88,72,84.8,0.181,0.344
175,168,363849.8,363315.01,116.51,GRASS,81,89,73,87.4,0.18,0.348
175,169,363849.8,363315.21,116.51,GRASS,80,88,71,89.7,0.191,0.346
175,170,363849.8,363315.41,116.51,GRASS,79,87,70,90.3,0.202,0.343
175,171,363849.8,363315.61,116.51,GRASS,78,88,70,91.3,0.207,0.345
175,172,363849.8,363315.81,116.66,GRASS,78,88,69,92.9,0.211,0.345
175,173,363849.8,363316.01,116.66,GRASS,77,88,69,93.7,0.214,0.345
175,174,363849.8,363316.21,116.66,GRASS,81,91,72,90.4,0.206,0.356
175,175,363849.8,363316.41,116.66,GRASS,85,94,75,87.2,0.203,0.367
175,176,363849.8,363316.61,116.66,GRASS,84,93,74,87.2,0.205,0.363
175,177,363849.8,363316.81,116.76,GRASS,83,92,74,88.5,0.203,0.362
175,178,363849.8,363317.01,116.76,GRASS,84,93,74,88.3,0.206,0.364
175,179,363849.8,363317.21,116.76,GRASS,85,94,74,87.2,0.212,0.367
175,180,363849.8,363317.41,116.76,GRASS,85,94,73,86.1,0.224,0.368
175,181,363849.8,363317.61,116.76,GRASS,83,93,71,85.6,0.236,0.363
175,182,363849.8,363317.81,116.84,GRASS,81,91,68,85.1,0.253,0.357
175,183,363849.8,363318.01,116.84,GRASS,81,91,68,85.1,0.256,0.356
175,184,363849.8,363318.21,116.84,GRASS,81,90,68,85.3,0.251,0.354
175,185,363849.8,363318.41,116.84,GRASS,81,91,69,85.9,0.235,0.355
175,186,363849.8,363318.61,116.84,GRASS,81,90,70,87.6,0.221,0.353
175,187,363849.8,363318.81,116.92,GRASS,78,88,69,91.8,0.217,0.344
175,188,363849.8,363319.01,116.92,GRASS,74,86,67,97.4,0.216,0.337
175,189,363849.8,363319.21,116.92,GRASS,71,84,65,101.6,0.222,0.33
175,190,363849.8,363319.41,116.92,GRASS,71,84,66,103.9,0.221,0.33
176,0,363850.0,363281.41,115.19,GRASS,72,86,68,107.3,0.202,0.336
