grid_x,grid_y,real_x,real_y,height,terrain_type,r,g,b,hsv_h,hsv_s,hsv_v
164,118,364346.4,364126.93,113.42,GRASS,97,103,81,75.3,0.217,0.404
164,119,364346.4,364127.13,113.42,GRASS,102,106,84,71.8,0.204,0.416
164,120,364346.4,364127.33,113.42,GRASS,107,110,89,69.2,0.192,0.431
164,121,364346.4,364127.53,113.42,GRASS,109,112,90,67.8,0.19,0.438
164,122,364346.4,364127.73,113.42,GRASS,107,110,89,67.8,0.196,0.432
164,123,364346.4,364127.93,113.42,GRASS,106,109,87,68.1,0.204,0.427
164,124,364346.4,364128.13,113.41,GRASS,109,112,89,67.2,0.199,0.438
164,125,364346.4,364128.33,113.41,GRASS,112,115,92,66.1,0.193,0.449
164,126,364346.4,364128.53,113.41,GRASS,113,115,93,64.2,0.19,0.45
164,127,364346.4,364128.73,113.41,GRASS,116,117,95,62.9,0.185,0.458
164,128,364346.4,364128.93,113.41,GRASS,120,121,99,63.5,0.184,0.474
164,129,364346.4,364129.13,113.42,GRASS,120,122,99,66.2,0.185,0.478
164,130,364346.4,364129.33,113.42,GRASS,114,117,95,69.9,0.195,0.461
164,131,364346.4,364129.53,113.42,GRASS,111,116,93,73.0,0.199,0.455
164,132,364346.4,364129.73,113.42,GRASS,111,116,93,73.0,0.198,0.456
164,133,364346.4,364129.93,113.42,GRASS,111,116,93,72.3,0.196,0.454
164,134,364346.4,364130.13,113.45,GRASS,108,114,92,75.6,0.199,0.448
164,135,364346.4,364130.33,113.45,GRASS,105,113,90,81.0,0.204,0.444
164,136,364346.4,364130.53,113.45,GRASS,100,109,86,82.9,0.215,0.427
164,137,364346.4,364130.73,113.45,GRASS,98,106,83,81.5,0.218,0.417
164,138,364346.4,364130.93,113.45,GRASS,104,110,88,77.6,0.206,0.433
164,139,364346.4,364131.13,113.45,GRASS,111,116,94,73.4,0.193,0.456
164,140,364346.4,364131.33,113.45,GRASS,110,115,93,73.5,0.191,0.451
164,141,364346.4,364131.53,113.45,GRASS,102,108,87,76.5,0.197,0.424
164,142,364346.4,364131.73,113.45,GRASS,97,103,83,79.4,0.199,0.405
164,143,364346.4,364131.93,113.45,GRASS,102,108,88,78.1,0.184,0.423
164,144,364346.4,364132.13,113.51,GRASS,106,112,92,76.2,0.178,0.439
164,145,364346.4,364132.33,113.51,GRASS,103,107,87,72.8,0.185,0.419
164,146,364346.4,364132.53,113.51,GRASS,103,106,86,70.0,0.187,0.417
164,147,364346.4,364132.73,113.51,GRASS,111,114,93,67.9,0.18,0.446
164,148,364346.4,364132.93,113.52,GRASS,116,118,97,66.9,0.177,0.464
164,149,364346.4,364133.13,113.52,GRASS,115,117,96,66.4,0.18,0.458
164,150,364346.4,364133.33,113.52,GRASS,117,119,98,66.1,0.177,0.466
164,151,364346.4,364133.53,113.52,GRASS,118,120,99,65.8,0.175,0.47
164,152,364346.4,364133.73,113.52,GRASS,114,116,95,65.7,0.181,0.455
164,153,364346.4,364133.93,113.51,GRASS,110,112,91,65.7,0.188,0.437
164,154,364346.4,364134.13,113.51,GRASS,109,111,90,65.7,0.189,0.435
164,155,364346.4,364134.33,113.51,GRASS,114,116,95,66.9,0.181,0.457
164,156,364346.4,364134.53,113.51,GRASS,116,119,97,66.7,0.184,0.465
164,157,364346.4,364134.73,113.51,GRASS,115,117,94,65.9,0.195,0.459
164,158,364346.4,364134.93,113.5,GRASS,113,114,91,63.6,0.2,0.447
164,159,364346.4,364135.13,113.5,GRASS,111,112,90,61.5,0.198,0.438
164,160,364346.4,364135.33,113.5,GRASS,110,110,88,60.2,0.199,0.43
164,161,364346.4,364135.53,113.5,GRASS,115,114,93,58.7,0.192,0.451
164,162,364346.4,364135.73,113.5,GRASS,121,120,98,57.4,0.186,0.474
164,163,364346.4,364135.93,113.51,GRASS,122,121,100,57.2,0.184,0.48
164,164,364346.4,364136.13,113.51,GRASS,118,116,95,56.0,0.191,0.461
164,165,364346.4,364136.33,113.51,GRASS,113,111,91,54.8,0.197,0.442
164,166,364346.4,364136.53,113.51,GRASS,110,109,89,55.3,0.196,0.433
164,167,364346.4,364136.73,113.51,GRASS,109,109,88,57.9,0.191,0.429
164,168,364346.4,364136.93,113.55,GRASS,107,107,88,61.1,0.183,0.42
164,169,364346.4,364137.13,113.55,GRASS,105,106,87,65.4,0.18,0.417
164,170,364346.4,364137.33,113.55,GRASS,105,107,89,68.4,0.176,0.421
164,171,364346.4,364137.53,113.55,GRASS,106,109,90,69.5,0.175,0.427
164,172,364346.4,364137.73,113.55,GRASS,105,108,89,69.4,0.178,0.423
165,0,364346.6,364103.33,113.12,CONCRETE,189,180,171,30.3,0.092,0.74
165,1,364346.6,364103.53,113.12,CONCRETE,189,181,172,31.5,0.091,0.742
165,2,364346.6,364103.73,113.12,CONCRETE,189,182,172,32.6,0.091,0.743
165,3,364346.6,364103.93,113.12,CONCRETE,188,180,170,32.0,0.094,0.736
165,4,364346.6,364104.13,113.12,CONCRETE,188,179,170,31.2,0.094,0.737
165,5,364346.6,364104.33,113.1,CONCRETE,187,179,170,31.9,0.094,0.734
165,6,364346.6,364104.53,113.1,CONCRETE,188,180,171,31.4,0.092,0.737
165,7,364346.6,364104.73,113.1,CONCRETE,190,181,173,30.8,0.088,0.743
165,8,364346.6,364104.93,113.1,CONCRETE,190,182,173,30.9,0.087,0.744
165,9,364346.6,364105.13,113.1,CONCRETE,189,181,172,32.1,0.089,0.741
165,10,364346.6,364105.33,113.04,CONCRETE,190,182,173,32.9,0.091,0.745
165,11,364346.6,364105.53,113.04,CONCRETE,191,184,175,34.5,0.087,0.75
165,12,364346.6,364105.73,113.04,CONCRETE,192,186,177,37.5,0.079,0.752
165,13,364346.6,364105.93,113.04,CONCRETE,192,186,177,38.8,0.074,0.751
165,14,364346.6,364106.13,113.04,CONCRETE,192,185,176,34.7,0.082,0.752
165,15,364346.6,364106.33,113.12,CONCRETE,191,182,173,31.5,0.093,0.749
165,16,364346.6,364106.53,113.12,CONCRETE,189,180,170,31.2,0.103,0.742
165,17,364346.6,364106.73,113.12,CONCRETE,187,177,166,32.9,0.113,0.733
165,18,364346.6,364106.93,113.12,CONCRETE,186,176,163,34.4,0.124,0.728
165,19,364346.6,364107.13,113.12,CONCRETE,180,171,156,36.8,0.135,0.706
165,20,364346.6,364107.33,113.45,CONCRETE,161,153,136,40.9,0.153,0.63
165,21,364346.6,364107.53,113.45,CONCRETE,138,133,115,47.8,0.167,0.542
165,22,364346.6,364107.73,113.45,CONCRETE,123,122,103,55.3,0.165,0.483
165,23,364346.6,364107.93,113.45,DIRT,119,120,101,61.3,0.154,0.469
165,24,364346.6,364108.13,113.45,GRASS,116,118,99,65.1,0.157,0.462
165,25,364346.6,364108.33,113.44,GRASS,116,119,100,68.5,0.164,0.467
165,26,364346.6,364108.53,113.44,GRASS,112,117,95,74.3,0.181,0.457
165,27,364346.6,364108.73,113.44,GRASS,104,111,88,79.7,0.203,0.435
165,28,364346.6,364108.93,113.44,GRASS,100,109,86,84.0,0.214,0.427
165,29,364346.6,364109.13,113.36,GRASS,98,108,84,85.0,0.219,0.423
165,30,364346.6,364109.33,113.36,GRASS,97,106,83,82.9,0.219,0.416
165,31,364346.6,364109.53,113.36,GRASS,100,107,84,78.9,0.212,0.419
165,32,364346.6,364109.73,113.36,GRASS,105,110,88,74.0,0.2,0.432
165,33,364346.6,364109.93,113.36,GRASS,113,116,94,68.9,0.186,0.455
165,34,364346.6,364110.13,113.36,GRASS,117,119,97,64.2,0.18,0.465
165,35,364346.6,364110.33,113.36,GRASS,119,119,99,60.5,0.174,0.469
165,36,364346.6,364110.53,113.36,GRASS,118,118,98,59.8,0.165,0.462
165,37,364346.6,364110.73,113.36,GRASS,118,118,100,62.5,0.157,0.464
165,38,364346.6,364110.93,113.36,GRASS,113,116,96,67.8,0.172,0.455
165,39,364346.6,364111.13,113.2,GRASS,108,113,91,73.5,0.19,0.442
165,40,364346.6,364111.33,113.2,GRASS,101,108,86,79.1,0.199,0.422
165,41,364346.6,364111.53,113.2,GRASS,98,106,85,82.9,0.198,0.415
165,42,364346.6,364111.73,113.2,GRASS,98,106,85,82.9,0.199,0.414
165,43,364346.6,364111.93,113.2,GRASS,99,107,86,82.6,0.192,0.418
165,44,364346.6,364112.13,113.21,GRASS,100,108,88,82.1,0.183,0.422
165,45,364346.6,364112.33,113.21,GRASS,100,107,87,81.4,0.181,0.419
165,46,364346.6,364112.53,113.21,GRASS,102,110,89,81.3,0.186,0.43
165,47,364346.6,364112.73,113.21,GRASS,106,114,93,81.1,0.185,0.446
165,48,364346.6,364112.93,113.21,GRASS,107,114,93,80.9,0.186,0.447
165,49,364346.6,364113.13,113.22,GRASS,104,111,90,80.9,0.19,0.437
165,50,364346.6,364113.33,113.22,GRASS,103,110,89,80.9,0.192,0.432
165,51,364346.6,364113.53,113.22,GRASS,103,111,89,81.0,0.195,0.433
165,52,364346.6,364113.73,113.22,GRASS,104,112,89,81.3,0.202,0.438
165,53,364346.6,364113.93,113.22,GRASS,102,111,88,82.3,0.211,0.436
165,54,364346.6,364114.13,113.28,GRASS,103,112,88,83.7,0.212,0.439
165,55,364346.6,364114.33,113.28,GRASS,104,114,90,84.7,0.211,0.445
165,56,364346.6,364114.53,113.28,GRASS,104,114,90,84.8,0.211,0.446
165,57,364346.6,364114.73,113.28,GRASS,102,111,88,83.6,0.212,0.437
165,58,364346.6,364114.93,113.28,GRASS,102,110,87,80.6,0.211,0.431
165,59,364346.6,364115.13,113.42,GRASS,103,110,88,78.8,0.208,0.433
165,60,364346.6,364115.33,113.42,GRASS,104,112,88,80.8,0.209,0.438
165,61,364346.6,364115.53,113.42,GRASS,102,112,88,83.5,0.212,0.438
165,62,364346.6,364115.73,113.42,GRASS,103,112,89,82.6,0.209,0.44
165,63,364346.6,364115.93,113.42,GRASS,106,114,91,79.4,0.203,0.446
165,64,364346.6,364116.13,113.45,GRASS,107,113,90,75.2,0.203,0.442
165,65,364346.6,364116.33,113.45,GRASS,107,111,88,71.0,0.206,0.435
165,66,364346.6,364116.53,113.45,GRASS,111,114,91,66.9,0.197,0.446
165,67,364346.6,364116.73,113.45,GRASS,113,115,93,63.8,0.19,0.451
165,68,364346.6,364116.93,113.45,GRASS,112,114,92,66.5,0.195,0.448
165,69,364346.6,364117.13,113.49,GRASS,106,111,88,73.7,0.208,0.435
165,70,364346.6,364117.33,113.49,GRASS,102,110,86,80.2,0.216,0.43
165,71,364346.6,364117.53,113.49,GRASS,98,107,83,81.9,0.22,0.418
165,72,364346.6,364117.73,113.49,GRASS,99,106,83,78.8,0.214,0.416
165,73,364346.6,364117.93,113.49,GRASS,106,111,89,74.0,0.198,0.436
165,74,364346.6,364118.13,113.48,GRASS,111,115,94,70.8,0.188,0.452
165,75,364346.6,364118.33,113.48,GRASS,110,113,91,70.5,0.194,0.445
165,76,364346.6,364118.53,113.48,GRASS,108,112,89,70.7,0.201,0.439
165,77,364346.6,364118.73,113.48,GRASS,110,114,91,70.5,0.203,0.447
165,78,364346.6,364118.93,113.48,GRASS,110,113,90,70.2,0.206,0.445
165,79,364346.6,364119.13,113.44,GRASS,109,113,89,69.9,0.209,0.443
165,80,364346.6,364119.33,113.44,GRASS,109,113,90,69.9,0.207,0.444
165,81,364346.6,364119.53,113.44,GRASS,110,114,91,70.5,0.207,0.447
165,82,364346.6,364119.73,113.44,GRASS,112,117,93,71.5,0.201,0.459
165,83,364346.6,364119.93,113.44,GRASS,112,118,94,74.8,0.201,0.462
165,84,364346.6,364120.13,113.42,GRASS,109,117,93,79.7,0.207,0.458
165,85,364346.6,364120.33,113.42,GRASS,105,114,89,82.0,0.215,0.447
165,86,364346.6,364120.53,113.42,GRASS,105,113,89,80.4,0.214,0.443
165,87,364346.6,364120.73,113.42,GRASS,107,113,90,76.3,0.207,0.444
165,88,364346.6,364120.93,113.42,GRASS,110,115,92,73.7,0.199,0.453
165,89,364346.6,364121.13,113.48,GRASS,109,114,91,72.4,0.198,0.447
165,90,364346.6,364121.33,113.48,GRASS,109,114,91,74.0,0.198,0.447
165,91,364346.6,364121.53,113.48,GRASS,106,112,90,76.8,0.202,0.44
165,92,364346.6,364121.73,113.48,GRASS,104,111,89,79.9,0.203,0.436
165,93,364346.6,364121.93,113.48,GRASS,103,111,89,81.6,0.201,0.436
165,94,364346.6,364122.13,113.46,GRASS,101,109,87,82.2,0.202,0.426
165,95,364346.6,364122.33,113.46,GRASS,96,104,82,82.2,0.213,0.409
165,96,364346.6,364122.53,113.46,GRASS,95,103,81,81.2,0.217,0.405
165,97,364346.6,364122.73,113.46,GRASS,98,106,83,79.6,0.214,0.414
165,98,364346.6,364122.93,113.46,GRASS,101,107,85,76.7,0.208,0.42
165,99,364346.6,364123.13,113.45,GRASS,103,109,87,74.5,0.204,0.426
165,100,364346.6,364123.33,113.45,GRASS,109,114,91,72.3,0.197,0.446
165,101,364346.6,364123.53,113.45,GRASS,112,116,93,71.3,0.197,0.455
165,102,364346.6,364123.73,113.45,GRASS,111,116,93,71.7,0.198,0.455
165,103,364346.6,364123.93,113.45,GRASS,109,114,91,73.2,0.203,0.447
165,104,364346.6,364124.13,113.44,GRASS,106,112,89,74.1,0.207,0.439
165,105,364346.6,364124.33,113.44,GRASS,106,111,88,74.1,0.209,0.435
165,106,364346.6,364124.53,113.44,GRASS,108,113,90,73.5,0.204,0.443
165,107,364346.6,364124.73,113.44,GRASS,110,115,92,73.5,0.2,0.451
165,108,364346.6,364124.93,113.44,GRASS,110,116,93,75.8,0.198,0.455
165,109,364346.6,364125.13,113.44,GRASS,107,114,91,79.4,0.202,0.447
165,110,364346.6,364125.33,113.44,GRASS,101,110,86,81.5,0.213,0.429
165,111,364346.6,364125.53,113.44,GRASS,96,105,81,83.7,0.228,0.413
165,112,364346.6,364125.73,113.44,GRASS,94,105,80,85.5,0.231,0.41
165,113,364346.6,364125.93,113.44,GRASS,95,105,81,85.4,0.227,0.413
165,114,364346.6,364126.13,113.42,GRASS,96,105,82,83.9,0.219,0.413
165,115,364346.6,364126.33,113.42,GRASS,97,105,83,82.1,0.214,0.413
165,116,364346.6,364126.53,113.42,GRASS,98,105,83,78.9,0.214,0.414
165,117,364346.6,364126.73,113.42,GRASS,100,105,82,74.3,0.217,0.412
165,118,364346.6,364126.93,113.42,GRASS,103,107,85,71.4,0.207,0.421
165,119,364346.6,364127.13,113.42,GRASS,108,112,90,69.3,0.194,0.438
165,120,364346.6,364127.33,113.42,GRASS,113,116,95,67.9,0.183,0.454
165,121,364346.6,364127.53,113.42,GRASS,111,114,92,67.5,0.185,0.445
165,122,364346.6,364127.73,113.42,GRASS,107,110,89,68.3,0.193,0.432
165,123,364346.6,364127.93,113.42,GRASS,105,109,87,69.5,0.203,0.427
165,124,364346.6,364128.13,113.41,GRASS,108,111,89,68.3,0.201,0.436
165,125,364346.6,364128.33,113.41,GRASS,108,110,88,66.5,0.202,0.432
165,126,364346.6,364128.53,113.41,GRASS,108,110,88,65.5,0.2,0.431
165,127,364346.6,364128.73,113.41,GRASS,112,114,92,65.5,0.192,0.449
165,128,364346.6,364128.93,113.41,GRASS,117,119,97,66.9,0.187,0.467
165,129,364346.6,364129.13,113.42,GRASS,114,118,95,69.3,0.192,0.462
165,130,364346.6,364129.33,113.42,GRASS,107,112,89,73.4,0.205,0.441
165,131,364346.6,364129.53,113.42,GRASS,104,111,87,77.6,0.213,0.435
165,132,364346.6,364129.73,113.42,GRASS,105,112,88,78.1,0.209,0.439
165,133,364346.6,364129.93,113.42,GRASS,106,113,90,77.2,0.203,0.441
165,134,364346.6,364130.13,113.45,GRASS,106,114,91,79.5,0.202,0.446
165,135,364346.6,364130.33,113.45,GRASS,104,114,90,83.9,0.208,0.445
165,136,364346.6,364130.53,113.45,GRASS,99,109,85,85.0,0.218,0.427
165,137,364346.6,364130.73,113.45,GRASS,95,104,80,82.8,0.226,0.407
165,138,364346.6,364130.93,113.45,GRASS,101,108,85,77.8,0.21,0.422
165,139,364346.6,364131.13,113.45,GRASS,110,115,93,73.0,0.191,0.45
165,140,364346.6,364131.33,113.45,GRASS,109,115,93,74.3,0.191,0.449
165,141,364346.6,364131.53,113.45,GRASS,101,107,85,78.5,0.205,0.421
165,142,364346.6,364131.73,113.45,GRASS,95,103,81,81.6,0.216,0.404
165,143,364346.6,364131.93,113.45,GRASS,100,107,85,79.9,0.205,0.421
165,144,364346.6,364132.13,113.51,GRASS,105,111,89,76.9,0.194,0.435
165,145,364346.6,364132.33,113.51,GRASS,105,109,88,72.8,0.192,0.427
165,146,364346.6,364132.53,113.51,GRASS,109,112,92,69.1,0.185,0.441
165,147,364346.6,364132.73,113.51,GRASS,118,120,99,66.7,0.176,0.472
165,148,364346.6,364132.93,113.52,GRASS,120,122,101,66.5,0.174,0.48
165,149,364346.6,364133.13,113.52,GRASS,116,118,97,67.0,0.179,0.463
165,150,364346.6,364133.33,113.52,GRASS,118,120,99,66.7,0.174,0.472
165,151,364346.6,364133.53,113.52,GRASS,119,121,100,66.1,0.173,0.475
165,152,364346.6,364133.73,113.52,GRASS,115,117,96,65.7,0.18,0.459
165,153,364346.6,364133.93,113.51,GRASS,112,114,92,65.7,0.186,0.445
165,154,364346.6,364134.13,113.51,GRASS,112,114,92,65.7,0.186,0.445
165,155,364346.6,364134.33,113.51,GRASS,116,119,98,66.6,0.179,0.466
165,156,364346.6,364134.53,113.51,GRASS,114,117,95,66.8,0.187,0.457
165,157,364346.6,364134.73,113.51,GRASS,108,111,88,66.1,0.205,0.434
165,158,364346.6,364134.93,113.5,GRASS,106,108,84,62.9,0.215,0.422
165,159,364346.6,364135.13,113.5,GRASS,111,111,88,59.0,0.207,0.437
165,160,364346.6,364135.33,113.5,GRASS,114,112,90,56.0,0.209,0.446
165,161,364346.6,364135.53,113.5,GRASS,119,117,95,55.4,0.201,0.467
165,162,364346.6,364135.73,113.5,GRASS,123,121,99,55.7,0.194,0.482
165,163,364346.6,364135.93,113.51,GRASS,122,121,99,57.1,0.193,0.479
165,164,364346.6,364136.13,113.51,GRASS,117,116,94,56.7,0.199,0.459
165,165,364346.6,364136.33,113.51,GRASS,114,112,91,55.2,0.2,0.448
165,166,364346.6,364136.53,113.51,GRASS,114,112,92,55.0,0.195,0.447
165,167,364346.6,364136.73,113.51,GRASS,112,110,90,56.2,0.192,0.438
165,168,364346.6,364136.93,113.55,GRASS,108,108,88,60.0,0.185,0.424
165,169,364346.6,364137.13,113.55,GRASS,105,106,87,65.0,0.184,0.416
165,170,364346.6,364137.33,113.55,GRASS,104,107,88,68.5,0.179,0.419
165,171,364346.6,364137.53,113.55,GRASS,105,108,89,69.7,0.176,0.424
165,172,364346.6,364137.73,113.55,GRASS,105,108,88,69.3,0.181,0.424
166,0,364346.8,364103.33,113.12,CONCRETE,188,180,171,29.6,0.088,0.737
166,1,364346.8,364103.53,113.12,CONCRETE,189,180,172,30.9,0.088,0.739
166,2,364346.8,364103.73,113.12,CONCRETE,189,181,172,32.0,0.09,0.741
166,3,364346.8,364103.93,113.12,CONCRETE,189,180,171,30.7,0.095,0.74
166,4,364346.8,364104.13,113.12,CONCRETE,188,179,170,29.9,0.096,0.739
166,5,364346.8,364104.33,113.1,CONCRETE,188,179,170,29.6,0.095,0.736
166,6,364346.8,364104.53,113.1,CONCRETE,188,179,171,28.5,0.091,0.739
166,7,364346.8,364104.73,113.1,CONCRETE,190,181,174,28.0,0.085,0.745
166,8,364346.8,364104.93,113.1,CONCRETE,191,183,175,29.9,0.081,0.749
166,9,364346.8,364105.13,113.1,CONCRETE,190,183,174,33.3,0.083,0.744
166,10,364346.8,364105.33,113.04,CONCRETE,190,183,174,34.6,0.087,0.745
166,11,364346.8,364105.53,113.04,CONCRETE,191,184,174,36.3,0.087,0.748
166,12,364346.8,364105.73,113.04,CONCRETE,192,186,176,37.8,0.082,0.754
166,13,364346.8,364105.93,113.04,CONCRETE,192,187,177,37.7,0.082,0.755
166,14,364346.8,364106.13,113.04,CONCRETE,192,185,175,33.9,0.09,0.755
166,15,364346.8,364106.33,113.12,CONCRETE,190,181,171,31.3,0.099,0.747
166,16,364346.8,364106.53,113.12,CONCRETE,188,178,167,30.8,0.108,0.736
166,17,364346.8,364106.73,113.12,CONCRETE,186,176,164,33.1,0.117,0.729
166,18,364346.8,364106.93,113.12,CONCRETE,183,174,160,36.4,0.127,0.717
166,19,364346.8,364107.13,113.12,CONCRETE,174,166,150,39.9,0.14,0.682
166,20,364346.8,364107.33,113.45,CONCRETE,151,145,127,44.6,0.158,0.593
166,21,364346.8,364107.53,113.45,CONCRETE,127,124,105,51.6,0.174,0.497
166,22,364346.8,364107.73,113.45,DIRT,115,114,95,59.5,0.169,0.45
166,23,364346.8,364107.93,113.45,GRASS,116,118,99,65.4,0.16,0.462
166,24,364346.8,364108.13,113.45,GRASS,117,119,100,68.3,0.158,0.467
166,25,364346.8,364108.33,113.44,GRASS,114,118,98,71.5,0.166,0.461
166,26,364346.8,364108.53,113.44,GRASS,111,116,96,77.0,0.177,0.457
166,27,364346.8,364108.73,113.44,GRASS,104,112,90,81.5,0.197,0.438
166,28,364346.8,364108.93,113.44,GRASS,104,112,89,81.8,0.202,0.439
166,29,364346.8,364109.13,113.36,GRASS,106,114,91,78.9,0.201,0.445
166,30,364346.8,364109.33,113.36,GRASS,106,112,90,74.5,0.198,0.438
166,31,364346.8,364109.53,113.36,GRASS,108,111,90,69.5,0.192,0.437
166,32,364346.8,364109.73,113.36,GRASS,112,114,93,64.6,0.183,0.446
166,33,364346.8,364109.93,113.36,GRASS,119,119,99,60.8,0.172,0.467
166,34,364346.8,364110.13,113.36,GRASS,122,121,101,57.7,0.173,0.479
166,35,364346.8,364110.33,113.36,GRASS,119,118,98,56.8,0.177,0.468
166,36,364346.8,364110.53,113.36,GRASS,114,114,95,59.6,0.169,0.448
166,37,364346.8,364110.73,113.36,GRASS,111,113,94,65.2,0.167,0.443
166,38,364346.8,364110.93,113.36,GRASS,110,113,93,69.3,0.179,0.443
166,39,364346.8,364111.13,113.2,GRASS,104,109,87,74.4,0.198,0.427
166,40,364346.8,364111.33,113.2,GRASS,98,105,84,79.4,0.204,0.412
166,41,364346.8,364111.53,113.2,GRASS,95,103,82,82.9,0.203,0.405
166,42,364346.8,364111.73,113.2,GRASS,96,104,83,82.9,0.201,0.409
166,43,364346.8,364111.93,113.2,GRASS,99,107,86,82.0,0.193,0.418
166,44,364346.8,364112.13,113.21,GRASS,101,107,87,79.6,0.188,0.421
166,45,364346.8,364112.33,113.21,GRASS,99,105,85,77.2,0.19,0.413
166,46,364346.8,364112.53,113.21,GRASS,103,109,88,76.8,0.191,0.427
166,47,364346.8,364112.73,113.21,GRASS,108,114,93,76.5,0.185,0.447
166,48,364346.8,364112.93,113.21,GRASS,107,112,91,76.3,0.191,0.44
166,49,364346.8,364113.13,113.22,GRASS,102,108,86,76.3,0.199,0.422
166,50,364346.8,364113.33,113.22,GRASS,102,108,87,76.3,0.198,0.423
166,51,364346.8,364113.53,113.22,GRASS,102,108,87,76.1,0.199,0.424
166,52,364346.8,364113.73,113.22,GRASS,104,110,88,76.7,0.2,0.431
166,53,364346.8,364113.93,113.22,GRASS,103,110,87,78.6,0.206,0.431
166,54,364346.8,364114.13,113.28,GRASS,102,111,87,81.7,0.21,0.433
166,55,364346.8,364114.33,113.28,GRASS,101,111,87,83.6,0.214,0.434
166,56,364346.8,364114.53,113.28,GRASS,101,110,87,83.6,0.215,0.433
166,57,364346.8,364114.73,113.28,GRASS,101,109,86,81.4,0.212,0.429
166,58,364346.8,364114.93,113.28,GRASS,103,110,87,77.0,0.205,0.43
166,59,364346.8,364115.13,113.42,GRASS,106,112,90,74.4,0.197,0.437
166,60,364346.8,364115.33,113.42,GRASS,108,114,91,75.8,0.196,0.446
166,61,364346.8,364115.53,113.42,GRASS,106,113,90,79.1,0.201,0.444
166,62,364346.8,364115.73,113.42,GRASS,105,112,89,79.2,0.203,0.44
166,63,364346.8,364115.93,113.42,GRASS,105,112,89,77.0,0.203,0.437
166,64,364346.8,364116.13,113.45,GRASS,105,110,88,74.2,0.206,0.433
166,65,364346.8,364116.33,113.45,GRASS,107,112,89,72.0,0.206,0.438
166,66,364346.8,364116.53,113.45,GRASS,112,116,93,70.3,0.197,0.454
166,67,364346.8,364116.73,113.45,GRASS,113,117,94,70.4,0.194,0.459
166,68,364346.8,364116.93,113.45,GRASS,108,114,91,73.9,0.203,0.446
166,69,364346.8,364117.13,113.49,GRASS,103,111,88,80.7,0.214,0.437
166,70,364346.8,364117.33,113.49,GRASS,102,112,88,85.5,0.215,0.44
166,71,364346.8,364117.53,113.49,GRASS,103,112,89,84.9,0.21,0.441
166,72,364346.8,364117.73,113.49,GRASS,105,112,89,78.9,0.203,0.44
166,73,364346.8,364117.93,113.49,GRASS,111,115,93,71.3,0.19,0.451
166,74,364346.8,364118.13,113.48,GRASS,115,117,95,66.4,0.184,0.459
166,75,364346.8,364118.33,113.48,GRASS,112,114,92,66.4,0.192,0.449
166,76,364346.8,364118.53,113.48,GRASS,110,113,90,68.5,0.199,0.443
166,77,364346.8,364118.73,113.48,GRASS,108,112,89,70.4,0.203,0.44
166,78,364346.8,364118.93,113.48,GRASS,106,110,88,70.6,0.204,0.432
166,79,364346.8,364119.13,113.44,GRASS,105,109,87,70.8,0.202,0.429
166,80,364346.8,364119.33,113.44,GRASS,105,109,87,71.0,0.199,0.427
166,81,364346.8,364119.53,113.44,GRASS,103,108,86,71.9,0.204,0.422
166,82,364346.8,364119.73,113.44,GRASS,104,109,87,72.9,0.206,0.429
166,83,364346.8,364119.93,113.44,GRASS,109,115,92,74.8,0.201,0.451
166,84,364346.8,364120.13,113.42,GRASS,110,117,93,77.8,0.202,0.459
166,85,364346.8,364120.33,113.42,GRASS,106,114,90,79.4,0.211,0.448
166,86,364346.8,364120.53,113.42,GRASS,107,114,90,77.4,0.208,0.447
166,87,364346.8,364120.73,113.42,GRASS,113,118,95,73.5,0.196,0.464
166,88,364346.8,364120.93,113.42,GRASS,116,120,98,71.3,0.187,0.472
166,89,364346.8,364121.13,113.48,GRASS,110,114,92,70.1,0.191,0.448
166,90,364346.8,364121.33,113.48,GRASS,108,112,90,72.3,0.194,0.44
166,91,364346.8,364121.53,113.48,GRASS,107,113,91,76.2,0.197,0.443
166,92,364346.8,364121.73,113.48,GRASS,104,112,89,80.6,0.203,0.439
166,93,364346.8,364121.93,113.48,GRASS,101,110,87,83.3,0.207,0.43
166,94,364346.8,364122.13,113.46,GRASS,98,107,85,84.8,0.208,0.42
166,95,364346.8,364122.33,113.46,GRASS,95,104,82,85.3,0.211,0.409
166,96,364346.8,364122.53,113.46,GRASS,95,104,82,84.1,0.211,0.407
166,97,364346.8,364122.73,113.46,GRASS,98,106,84,81.8,0.208,0.417
166,98,364346.8,364122.93,113.46,GRASS,103,110,88,77.8,0.201,0.432
166,99,364346.8,364123.13,113.45,GRASS,109,114,92,74.5,0.193,0.447
166,100,364346.8,364123.33,113.45,GRASS,111,116,93,72.2,0.193,0.454
166,101,364346.8,364123.53,113.45,GRASS,110,114,92,71.7,0.199,0.448
166,102,364346.8,364123.73,113.45,GRASS,109,114,91,72.8,0.203,0.447
166,103,364346.8,364123.93,113.45,GRASS,108,113,90,75.2,0.205,0.445
166,104,364346.8,364124.13,113.44,GRASS,103,110,87,77.4,0.213,0.432
166,105,364346.8,364124.33,113.44,GRASS,101,109,85,79.1,0.218,0.427
166,106,364346.8,364124.53,113.44,GRASS,103,111,87,80.6,0.214,0.435
166,107,364346.8,364124.73,113.44,GRASS,103,112,88,82.0,0.212,0.438
166,108,364346.8,364124.93,113.44,GRASS,101,111,87,84.0,0.211,0.434
166,109,364346.8,364125.13,113.44,GRASS,100,110,87,85.0,0.21,0.43
